id,qr_code_url,machine_id,is_used,created_at
776,qrcodes/qr_776.png,,f,2025-04-22 09:47:13.718332+03
777,qrcodes/qr_777.png,,f,2025-04-22 09:47:13.726664+03
778,qrcodes/qr_778.png,,f,2025-04-22 09:47:13.734968+03
779,qrcodes/qr_779.png,,f,2025-04-22 09:47:13.743416+03
780,qrcodes/qr_780.png,,f,2025-04-22 09:47:13.752331+03
781,qrcodes/qr_781.png,,f,2025-04-22 09:47:13.760839+03
782,qrcodes/qr_782.png,,f,2025-04-22 09:47:13.769149+03
783,qrcodes/qr_783.png,,f,2025-04-22 09:47:13.778254+03
784,qrcodes/qr_784.png,,f,2025-04-22 09:47:13.786761+03
785,qrcodes/qr_785.png,,f,2025-04-22 09:47:13.794836+03
786,qrcodes/qr_786.png,,f,2025-04-22 09:47:13.803541+03
787,qrcodes/qr_787.png,,f,2025-04-22 09:47:13.812118+03
788,qrcodes/qr_788.png,,f,2025-04-22 09:47:13.820348+03
789,qrcodes/qr_789.png,,f,2025-04-22 09:47:13.828565+03
790,qrcodes/qr_790.png,,f,2025-04-22 09:47:13.837199+03
791,qrcodes/qr_791.png,,f,2025-04-22 09:47:13.84564+03
792,qrcodes/qr_792.png,,f,2025-04-22 09:47:13.853888+03
793,qrcodes/qr_793.png,,f,2025-04-22 09:47:13.863319+03
794,qrcodes/qr_794.png,,f,2025-04-22 09:47:13.8723+03
795,qrcodes/qr_795.png,,f,2025-04-22 09:47:13.880713+03
796,qrcodes/qr_796.png,,f,2025-04-22 09:47:13.888765+03
797,qrcodes/qr_797.png,,f,2025-04-22 09:47:13.897689+03
798,qrcodes/qr_798.png,,f,2025-04-22 09:47:13.906105+03
799,qrcodes/qr_799.png,,f,2025-04-22 09:47:13.914403+03
800,qrcodes/qr_800.png,,f,2025-04-22 09:47:13.922951+03
801,qrcodes/qr_801.png,,f,2025-04-22 09:47:13.931929+03
802,qrcodes/qr_802.png,,f,2025-04-22 09:47:13.93999+03
803,qrcodes/qr_803.png,,f,2025-04-22 09:47:13.948481+03
804,qrcodes/qr_804.png,,f,2025-04-22 09:47:13.956793+03
805,qrcodes/qr_805.png,,f,2025-04-22 09:47:13.965845+03
806,qrcodes/qr_806.png,,f,2025-04-22 09:47:13.974241+03
807,qrcodes/qr_807.png,,f,2025-04-22 09:47:13.982407+03
808,qrcodes/qr_808.png,,f,2025-04-22 09:47:13.991471+03
809,qrcodes/qr_809.png,,f,2025-04-22 09:47:13.999748+03
810,qrcodes/qr_810.png,,f,2025-04-22 09:47:14.007988+03
811,qrcodes/qr_811.png,,f,2025-04-22 09:47:14.016541+03
812,qrcodes/qr_812.png,,f,2025-04-22 09:47:14.026085+03
813,qrcodes/qr_813.png,,f,2025-04-22 09:47:14.034168+03
814,qrcodes/qr_814.png,,f,2025-04-22 09:47:14.043264+03
815,qrcodes/qr_815.png,,f,2025-04-22 09:47:14.051971+03
816,qrcodes/qr_816.png,,f,2025-04-22 09:47:14.060193+03
817,qrcodes/qr_817.png,,f,2025-04-22 09:47:14.068924+03
818,qrcodes/qr_818.png,,f,2025-04-22 09:47:14.07775+03
819,qrcodes/qr_819.png,,f,2025-04-22 09:47:14.086035+03
820,qrcodes/qr_820.png,,f,2025-04-22 09:47:14.094506+03
821,qrcodes/qr_821.png,,f,2025-04-22 09:47:14.102986+03
822,qrcodes/qr_822.png,,f,2025-04-22 09:47:14.111964+03
823,qrcodes/qr_823.png,,f,2025-04-22 09:47:14.120307+03
824,qrcodes/qr_824.png,,f,2025-04-22 09:47:14.128459+03
825,qrcodes/qr_825.png,,f,2025-04-22 09:47:14.137416+03
826,qrcodes/qr_826.png,,f,2025-04-22 09:47:14.145879+03
827,qrcodes/qr_827.png,,f,2025-04-22 09:47:14.153982+03
828,qrcodes/qr_828.png,,f,2025-04-22 09:47:14.162641+03
829,qrcodes/qr_829.png,,f,2025-04-22 09:47:14.171264+03
830,qrcodes/qr_830.png,,f,2025-04-22 09:47:14.179547+03
831,qrcodes/qr_831.png,,f,2025-04-22 09:47:14.188047+03
832,qrcodes/qr_832.png,,f,2025-04-22 09:47:14.19655+03
833,qrcodes/qr_833.png,,f,2025-04-22 09:47:14.205301+03
834,qrcodes/qr_834.png,,f,2025-04-22 09:47:14.21364+03
835,qrcodes/qr_835.png,,f,2025-04-22 09:47:14.222214+03
836,qrcodes/qr_836.png,,f,2025-04-22 09:47:14.231659+03
837,qrcodes/qr_837.png,,f,2025-04-22 09:47:14.240165+03
838,qrcodes/qr_838.png,,f,2025-04-22 09:47:14.248353+03
839,qrcodes/qr_839.png,,f,2025-04-22 09:47:14.256977+03
840,qrcodes/qr_840.png,,f,2025-04-22 09:47:14.265672+03
841,qrcodes/qr_841.png,,f,2025-04-22 09:47:14.274052+03
842,qrcodes/qr_842.png,,f,2025-04-22 09:47:14.28239+03
843,qrcodes/qr_843.png,,f,2025-04-22 09:47:14.291126+03
844,qrcodes/qr_844.png,,f,2025-04-22 09:47:14.299263+03
845,qrcodes/qr_845.png,,f,2025-04-22 09:47:14.307599+03
846,qrcodes/qr_846.png,,f,2025-04-22 09:47:14.315925+03
847,qrcodes/qr_847.png,,f,2025-04-22 09:47:14.325071+03
848,qrcodes/qr_848.png,,f,2025-04-22 09:47:14.333517+03
849,qrcodes/qr_849.png,,f,2025-04-22 09:47:14.341568+03
850,qrcodes/qr_850.png,,f,2025-04-22 09:47:14.34999+03
851,qrcodes/qr_851.png,,f,2025-04-22 09:47:14.358653+03
852,qrcodes/qr_852.png,,f,2025-04-22 09:47:14.36695+03
853,qrcodes/qr_853.png,,f,2025-04-22 09:47:14.375876+03
854,qrcodes/qr_854.png,,f,2025-04-22 09:47:14.384838+03
855,qrcodes/qr_855.png,,f,2025-04-22 09:47:14.392868+03
856,qrcodes/qr_856.png,,f,2025-04-22 09:47:14.401296+03
857,qrcodes/qr_857.png,,f,2025-04-22 09:47:14.409675+03
858,qrcodes/qr_858.png,,f,2025-04-22 09:47:14.418487+03
859,qrcodes/qr_859.png,,f,2025-04-22 09:47:14.427105+03
860,qrcodes/qr_860.png,,f,2025-04-22 09:47:14.435184+03
861,qrcodes/qr_861.png,,f,2025-04-22 09:47:14.443994+03
862,qrcodes/qr_862.png,,f,2025-04-22 09:47:14.452652+03
863,qrcodes/qr_863.png,,f,2025-04-22 09:47:14.460909+03
864,qrcodes/qr_864.png,,f,2025-04-22 09:47:14.469473+03
865,qrcodes/qr_865.png,,f,2025-04-22 09:47:14.478304+03
866,qrcodes/qr_866.png,,f,2025-04-22 09:47:14.486608+03
867,qrcodes/qr_867.png,,f,2025-04-22 09:47:14.49506+03
868,qrcodes/qr_868.png,,f,2025-04-22 09:47:14.503582+03
869,qrcodes/qr_869.png,,f,2025-04-22 09:47:14.51227+03
870,qrcodes/qr_870.png,,f,2025-04-22 09:47:14.521044+03
871,qrcodes/qr_871.png,,f,2025-04-22 09:47:14.529207+03
872,qrcodes/qr_872.png,,f,2025-04-22 09:47:14.538192+03
873,qrcodes/qr_873.png,,f,2025-04-22 09:47:14.546728+03
874,qrcodes/qr_874.png,,f,2025-04-22 09:47:14.555132+03
875,qrcodes/qr_875.png,,f,2025-04-22 09:47:14.563958+03
876,qrcodes/qr_876.png,,f,2025-04-22 09:47:14.57259+03
877,qrcodes/qr_877.png,,f,2025-04-22 09:47:14.58107+03
878,qrcodes/qr_878.png,,f,2025-04-22 09:47:14.589657+03
879,qrcodes/qr_879.png,,f,2025-04-22 09:47:14.598965+03
880,qrcodes/qr_880.png,,f,2025-04-22 09:47:14.607072+03
881,qrcodes/qr_881.png,,f,2025-04-22 09:47:14.615598+03
882,qrcodes/qr_882.png,,f,2025-04-22 09:47:14.624614+03
883,qrcodes/qr_883.png,,f,2025-04-22 09:47:14.633046+03
884,qrcodes/qr_884.png,,f,2025-04-22 09:47:14.641554+03
885,qrcodes/qr_885.png,,f,2025-04-22 09:47:14.650121+03
886,qrcodes/qr_886.png,,f,2025-04-22 09:47:14.659248+03
887,qrcodes/qr_887.png,,f,2025-04-22 09:47:14.667568+03
888,qrcodes/qr_888.png,,f,2025-04-22 09:47:14.67615+03
889,qrcodes/qr_889.png,,f,2025-04-22 09:47:14.684769+03
890,qrcodes/qr_890.png,,f,2025-04-22 09:47:14.693385+03
891,qrcodes/qr_891.png,,f,2025-04-22 09:47:14.701781+03
892,qrcodes/qr_892.png,,f,2025-04-22 09:47:14.710684+03
893,qrcodes/qr_893.png,,f,2025-04-22 09:47:14.7193+03
894,qrcodes/qr_894.png,,f,2025-04-22 09:47:14.727652+03
895,qrcodes/qr_895.png,,f,2025-04-22 09:47:14.736334+03
896,qrcodes/qr_896.png,,f,2025-04-22 09:47:14.745221+03
897,qrcodes/qr_897.png,,f,2025-04-22 09:47:14.753479+03
898,qrcodes/qr_898.png,,f,2025-04-22 09:47:14.761843+03
899,qrcodes/qr_899.png,,f,2025-04-22 09:47:14.77012+03
900,qrcodes/qr_900.png,,f,2025-04-22 09:47:14.778903+03
901,qrcodes/qr_901.png,,f,2025-04-22 09:47:14.787364+03
902,qrcodes/qr_902.png,,f,2025-04-22 09:47:14.795856+03
903,qrcodes/qr_903.png,,f,2025-04-22 09:47:14.804983+03
904,qrcodes/qr_904.png,,f,2025-04-22 09:47:14.813473+03
905,qrcodes/qr_905.png,,f,2025-04-22 09:47:14.821822+03
906,qrcodes/qr_906.png,,f,2025-04-22 09:47:14.830863+03
907,qrcodes/qr_907.png,,f,2025-04-22 09:47:14.839375+03
908,qrcodes/qr_908.png,,f,2025-04-22 09:47:14.847632+03
909,qrcodes/qr_909.png,,f,2025-04-22 09:47:14.856108+03
910,qrcodes/qr_910.png,,f,2025-04-22 09:47:14.86512+03
911,qrcodes/qr_911.png,,f,2025-04-22 09:47:14.873274+03
912,qrcodes/qr_912.png,,f,2025-04-22 09:47:14.881765+03
913,qrcodes/qr_913.png,,f,2025-04-22 09:47:14.890152+03
914,qrcodes/qr_914.png,,f,2025-04-22 09:47:14.899069+03
915,qrcodes/qr_915.png,,f,2025-04-22 09:47:14.907267+03
916,qrcodes/qr_916.png,,f,2025-04-22 09:47:14.915734+03
917,qrcodes/qr_917.png,,f,2025-04-22 09:47:14.924975+03
918,qrcodes/qr_918.png,,f,2025-04-22 09:47:14.933244+03
919,qrcodes/qr_919.png,,f,2025-04-22 09:47:14.942124+03
920,qrcodes/qr_920.png,,f,2025-04-22 09:47:14.950831+03
921,qrcodes/qr_921.png,,f,2025-04-22 09:47:14.959615+03
922,qrcodes/qr_922.png,,f,2025-04-22 09:47:14.967754+03
923,qrcodes/qr_923.png,,f,2025-04-22 09:47:14.976298+03
924,qrcodes/qr_924.png,,f,2025-04-22 09:47:14.985154+03
925,qrcodes/qr_925.png,,f,2025-04-22 09:47:14.993306+03
926,qrcodes/qr_926.png,,f,2025-04-22 09:47:15.001563+03
927,qrcodes/qr_927.png,,f,2025-04-22 09:47:15.010158+03
928,qrcodes/qr_928.png,,f,2025-04-22 09:47:15.019172+03
929,qrcodes/qr_929.png,,f,2025-04-22 09:47:15.027396+03
930,qrcodes/qr_930.png,,f,2025-04-22 09:47:15.036147+03
931,qrcodes/qr_931.png,,f,2025-04-22 09:47:15.044702+03
932,qrcodes/qr_932.png,,f,2025-04-22 09:47:15.053057+03
933,qrcodes/qr_933.png,,f,2025-04-22 09:47:15.061264+03
934,qrcodes/qr_934.png,,f,2025-04-22 09:47:15.069906+03
935,qrcodes/qr_935.png,,f,2025-04-22 09:47:15.078705+03
936,qrcodes/qr_936.png,,f,2025-04-22 09:47:15.086912+03
937,qrcodes/qr_937.png,,f,2025-04-22 09:47:15.095225+03
938,qrcodes/qr_938.png,,f,2025-04-22 09:47:15.103642+03
939,qrcodes/qr_939.png,,f,2025-04-22 09:47:15.112573+03
940,qrcodes/qr_940.png,,f,2025-04-22 09:47:15.121691+03
941,qrcodes/qr_941.png,,f,2025-04-22 09:47:15.130464+03
942,qrcodes/qr_942.png,,f,2025-04-22 09:47:15.139023+03
943,qrcodes/qr_943.png,,f,2025-04-22 09:47:15.147715+03
944,qrcodes/qr_944.png,,f,2025-04-22 09:47:15.156154+03
945,qrcodes/qr_945.png,,f,2025-04-22 09:47:15.165044+03
946,qrcodes/qr_946.png,,f,2025-04-22 09:47:15.176565+03
947,qrcodes/qr_947.png,,f,2025-04-22 09:47:15.187854+03
948,qrcodes/qr_948.png,,f,2025-04-22 09:47:15.199008+03
949,qrcodes/qr_949.png,,f,2025-04-22 09:47:15.207328+03
950,qrcodes/qr_950.png,,f,2025-04-22 09:47:15.216285+03
951,qrcodes/qr_951.png,,f,2025-04-22 09:47:15.224971+03
952,qrcodes/qr_952.png,,f,2025-04-22 09:47:15.233086+03
953,qrcodes/qr_953.png,,f,2025-04-22 09:47:15.241667+03
954,qrcodes/qr_954.png,,f,2025-04-22 09:47:15.2502+03
955,qrcodes/qr_955.png,,f,2025-04-22 09:47:15.259135+03
956,qrcodes/qr_956.png,,f,2025-04-22 09:47:15.267613+03
957,qrcodes/qr_957.png,,f,2025-04-22 09:47:15.275561+03
958,qrcodes/qr_958.png,,f,2025-04-22 09:47:15.2843+03
959,qrcodes/qr_959.png,,f,2025-04-22 09:47:15.292602+03
960,qrcodes/qr_960.png,,f,2025-04-22 09:47:15.300996+03
961,qrcodes/qr_961.png,,f,2025-04-22 09:47:15.309239+03
962,qrcodes/qr_962.png,,f,2025-04-22 09:47:15.318114+03
963,qrcodes/qr_963.png,,f,2025-04-22 09:47:15.326331+03
964,qrcodes/qr_964.png,,f,2025-04-22 09:47:15.334765+03
965,qrcodes/qr_965.png,,f,2025-04-22 09:47:15.343021+03
966,qrcodes/qr_966.png,,f,2025-04-22 09:47:15.3519+03
967,qrcodes/qr_967.png,,f,2025-04-22 09:47:15.360232+03
968,qrcodes/qr_968.png,,f,2025-04-22 09:47:15.36867+03
969,qrcodes/qr_969.png,,f,2025-04-22 09:47:15.377388+03
970,qrcodes/qr_970.png,,f,2025-04-22 09:47:15.385806+03
971,qrcodes/qr_971.png,,f,2025-04-22 09:47:15.394037+03
972,qrcodes/qr_972.png,,f,2025-04-22 09:47:15.402305+03
973,qrcodes/qr_973.png,,f,2025-04-22 09:47:15.411375+03
974,qrcodes/qr_974.png,,f,2025-04-22 09:47:15.420891+03
975,qrcodes/qr_975.png,,f,2025-04-22 09:47:15.429481+03
976,qrcodes/qr_976.png,,f,2025-04-22 09:47:15.438314+03
977,qrcodes/qr_977.png,,f,2025-04-22 09:47:15.446551+03
978,qrcodes/qr_978.png,,f,2025-04-22 09:47:15.454835+03
979,qrcodes/qr_979.png,,f,2025-04-22 09:47:15.463415+03
980,qrcodes/qr_980.png,,f,2025-04-22 09:47:15.472234+03
981,qrcodes/qr_981.png,,f,2025-04-22 09:47:15.480488+03
982,qrcodes/qr_982.png,,f,2025-04-22 09:47:15.488873+03
983,qrcodes/qr_983.png,,f,2025-04-22 09:47:15.49786+03
984,qrcodes/qr_984.png,,f,2025-04-22 09:47:15.506689+03
985,qrcodes/qr_985.png,,f,2025-04-22 09:47:15.514893+03
986,qrcodes/qr_986.png,,f,2025-04-22 09:47:15.523491+03
987,qrcodes/qr_987.png,,f,2025-04-22 09:47:15.532188+03
988,qrcodes/qr_988.png,,f,2025-04-22 09:47:15.540477+03
989,qrcodes/qr_989.png,,f,2025-04-22 09:47:15.5487+03
990,qrcodes/qr_990.png,,f,2025-04-22 09:47:15.557174+03
991,qrcodes/qr_991.png,,f,2025-04-22 09:47:15.566149+03
992,qrcodes/qr_992.png,,f,2025-04-22 09:47:15.57461+03
993,qrcodes/qr_993.png,,f,2025-04-22 09:47:15.583065+03
994,qrcodes/qr_994.png,,f,2025-04-22 09:47:15.592018+03
995,qrcodes/qr_995.png,,f,2025-04-22 09:47:15.600479+03
996,qrcodes/qr_996.png,,f,2025-04-22 09:47:15.608809+03
997,qrcodes/qr_997.png,,f,2025-04-22 09:47:15.617352+03
998,qrcodes/qr_998.png,,f,2025-04-22 09:47:15.62577+03
999,qrcodes/qr_999.png,,f,2025-04-22 09:47:15.634182+03
1000,qrcodes/qr_1000.png,,f,2025-04-22 09:47:15.642709+03
1,qrcodes/qr_1.png,1,t,2025-04-22 09:47:06.667432+03
2,qrcodes/qr_2.png,2,t,2025-04-22 09:47:06.67771+03
